header,status,isis9_sha256,isis10_sha256,classes_added,classes_removed,classes_common,enums_added,enums_removed,enums_common,callables_added,callables_removed,deprecated_added,deprecated_removed
crop.h,identical,bb102fc8fd6ab91a5c720a7fdf51576de37ceb0fff2bdef91d69ae8edde2eeef,bb102fc8fd6ab91a5c720a7fdf51576de37ceb0fff2bdef91d69ae8edde2eeef,,,,,,,,,,
csminit.h,identical,2c717e44b675e2391adbb257e2ba373ebaf98a36f336a6d398780ba42a3018c0,2c717e44b675e2391adbb257e2ba373ebaf98a36f336a6d398780ba42a3018c0,,,,,,,,,,
csv2table.h,added,,64e717a019eaf636564f41f2040f6df7fba3afdafc95bcf5678ba39103ab7a18,,,,,,,"extern void csv2table(UserInterface&ui,Pvl*log=nullptr);",,,
ctxcal.h,identical,de2a3460ef4fd98e0b790072140836e01f3f66ee247f94d39089cb6419ea650f,de2a3460ef4fd98e0b790072140836e01f3f66ee247f94d39089cb6419ea650f,,,,,,,,,,
cubeatt.h,identical,194feeb800cbe5dde9362d5f38e4f5cb32cd964b946676cfd72580552bac0cca,194feeb800cbe5dde9362d5f38e4f5cb32cd964b946676cfd72580552bac0cca,,,,,,,,,,
cubeit.h,identical,3a7c0ba4f4f0570be220a27726bad37f07184a9515405353c21a81a6a5c2f10d,3a7c0ba4f4f0570be220a27726bad37f07184a9515405353c21a81a6a5c2f10d,,,,,,,,,,
dawnfc2isis.h,identical,a541b11834d57da606b8f51e434991a619dbabfda7d484b55de0d55bf33a29c8,a541b11834d57da606b8f51e434991a619dbabfda7d484b55de0d55bf33a29c8,,,,,,,,,,
decompNONE.h,identical,2eac8f2262dc23f8c39daafa6b25490ac4483d5780d9c7e28c6502c72052c97c,2eac8f2262dc23f8c39daafa6b25490ac4483d5780d9c7e28c6502c72052c97c,,,,,,,,,,
decompSYNC.h,identical,95311101efe1a0122766279665c107ca2e87ba35dc198290e243edfbd15acc2c,95311101efe1a0122766279665c107ca2e87ba35dc198290e243edfbd15acc2c,,,,,,,,,,
decompXPRED.h,identical,0d6b3979ac104753d778381ec214ad3056db111d6b26dcb0327b4600928be1a1,0d6b3979ac104753d778381ec214ad3056db111d6b26dcb0327b4600928be1a1,,,,,,,,,,
decompXPREDYPRED.h,identical,d9664a43515e7dddca2e576ddce525c26fe294bb2891986654dfa559252743e3,d9664a43515e7dddca2e576ddce525c26fe294bb2891986654dfa559252743e3,,,,,,,,,,
decompYPRED.h,identical,94605f08c0fe7f5c8bdb1c493a718841efae83fc6140ed035fe9b0070151c885,94605f08c0fe7f5c8bdb1c493a718841efae83fc6140ed035fe9b0070151c885,,,,,,,,,,
demprep.h,identical,f09b9f3fa6503fae6e4478b9104043315e9f0fe01e1ffb3bc055935dfee0a8ee,f09b9f3fa6503fae6e4478b9104043315e9f0fe01e1ffb3bc055935dfee0a8ee,,,,,,,,,,
dstripe.h,identical,8f7dbb1d5ed73a45d052312edf8b71e77518419ef3b2ab8bffa63211b5810dce,8f7dbb1d5ed73a45d052312edf8b71e77518419ef3b2ab8bffa63211b5810dce,,,,,,,,,,
eis2isis.h,identical,3ad931885a571d9dab33ec247308cab0ddf5107ca816e0d88fdaf43755c637b9,3ad931885a571d9dab33ec247308cab0ddf5107ca816e0d88fdaf43755c637b9,,,,,,,,,,
eisstitch.h,added,,a64c4e00dab697b78d9842b818129bff7a1c405e49c68fd76145802afc1203ae,,,,,,,extern void eisstitch(UserInterface&ui);,,,
encodeCoefs.static.h,identical,3d9331535a2f68902df8361b10696aec2b5b6e4a27b483a45575bb6ab75bb80d,3d9331535a2f68902df8361b10696aec2b5b6e4a27b483a45575bb6ab75bb80d,,,,,,,,,,
enlarge_app.h,identical,523b8fabe38ebc9fa77c95d9b024b390a37996c5b29bbe0bc5c3d27a03052d7a,523b8fabe38ebc9fa77c95d9b024b390a37996c5b29bbe0bc5c3d27a03052d7a,,,,,,,,,,
explode.h,identical,186cdd9585a9ff9e4dcebc5932648d463a13ca0667795dd67e589fc07f4af841,186cdd9585a9ff9e4dcebc5932648d463a13ca0667795dd67e589fc07f4af841,,,,,,,,,,
fillgap.h,identical,6e2c274726c9e2877996112219c767ee85fca3b3d87ebaf2dc400de36678725f,6e2c274726c9e2877996112219c767ee85fca3b3d87ebaf2dc400de36678725f,,,,,,,,,,
findfeatures.h,identical,87969d660df6862273fdc5ca41ed0a4069182c6ee9314bee2c6260a6e5ee2631,87969d660df6862273fdc5ca41ed0a4069182c6ee9314bee2c6260a6e5ee2631,,,,,,,,,,
findgaps.h,identical,aa19fbb0305aceef7d3dd4cc343951988b3cd7033a42f5f2d988ce9a3278f914,aa19fbb0305aceef7d3dd4cc343951988b3cd7033a42f5f2d988ce9a3278f914,,,,,,,,,,
findimageoverlaps.h,identical,ab27df3e1785814b95746488775fb9b89c2f606805814e803b09d1aa5b9c4014,ab27df3e1785814b95746488775fb9b89c2f606805814e803b09d1aa5b9c4014,,,,,,,,,,
fits2isis.h,identical,48d6b92330471168335b1448c104b6f4054ba7a8490b4d9d2ebad680835fda93,48d6b92330471168335b1448c104b6f4054ba7a8490b4d9d2ebad680835fda93,,,,,,,,,,
footprintinit.h,identical,25ab2c58b1959cc698f33621867297e01631912d984c55e2fc0d9dde1b0c36fc,25ab2c58b1959cc698f33621867297e01631912d984c55e2fc0d9dde1b0c36fc,,,,,,,,,,
framestitch.h,identical,3313ff49c17e06907fd9e282831bf59720822657122ebc72a8b31753a9a303ba,3313ff49c17e06907fd9e282831bf59720822657122ebc72a8b31753a9a303ba,,,,,,,,,,
fs.h,identical,d4cfdae0517409f9a4741419f7670ee7cd61ab967b21f4ee8b857a66a8c49480,d4cfdae0517409f9a4741419f7670ee7cd61ab967b21f4ee8b857a66a8c49480,,,,,,,,,,
gaussstretch.h,identical,84e6a4a77859d711749ce407766b2bc9771828e398742383197863cfbfa7067a,84e6a4a77859d711749ce407766b2bc9771828e398742383197863cfbfa7067a,,,,,,,,,,
getSpkAbCorrState.hpp,identical,b7223bf2305b9a713cb1a162d3d2fa40288e432a33d04a910c6b8566052840d3,b7223bf2305b9a713cb1a162d3d2fa40288e432a33d04a910c6b8566052840d3,,,,,,,,,,
getsn.h,identical,1c6ffc51a83817820a80ffd224e40a2b1d9ebe285e78ec0330ac8e732418c99d,1c6ffc51a83817820a80ffd224e40a2b1d9ebe285e78ec0330ac8e732418c99d,,,,,,,,,,
gllssical.h,identical,3f4bb65707b178751a37d67dda4d33e5c38b20b16b96f79532d9068d2c54f1e7,3f4bb65707b178751a37d67dda4d33e5c38b20b16b96f79532d9068d2c54f1e7,,,,,,,,,,
grid.h,identical,de8d709a60b2f61368750735b6c1bd31345be1e4909d80f6f051cf643a8bb0b6,de8d709a60b2f61368750735b6c1bd31345be1e4909d80f6f051cf643a8bb0b6,,,,,,,,,,
hi2isis.h,identical,2caf2887aaaec7e2247673283ca7194e0c9357e88675010a84c84a29c178160e,2caf2887aaaec7e2247673283ca7194e0c9357e88675010a84c84a29c178160e,,,,,,,,,,
hical.h,identical,cf5cda1bb262ffe4aa193515aecd34d48c858b5a33478a274cadf77b9288504c,cf5cda1bb262ffe4aa193515aecd34d48c858b5a33478a274cadf77b9288504c,,,,,,,,,,
hicolormos.h,identical,951f82183d0e87f3199fd715af47ec834c47408c3f8757e74cde6195afe186da,951f82183d0e87f3199fd715af47ec834c47408c3f8757e74cde6195afe186da,,,,,,,,,,
hicrop.h,identical,d9b7fc3db0dd57e55ef0033199f2b62a39714d3b5bc8e64118245fbcd6c8a547,d9b7fc3db0dd57e55ef0033199f2b62a39714d3b5bc8e64118245fbcd6c8a547,,,,,,,,,,
hicubeit.h,identical,c2d65c1b48c629e4bd50b93ad966643db54747fee37200c2b82dbd3d95ece528,c2d65c1b48c629e4bd50b93ad966643db54747fee37200c2b82dbd3d95ece528,,,,,,,,,,
hicubenorm.h,identical,1972bb56a5dc6523a2cf963a36e186f6af69c0635d6e2ceecee6af8cbdbb7217,1972bb56a5dc6523a2cf963a36e186f6af69c0635d6e2ceecee6af8cbdbb7217,,,,,,,,,,
hidtmgen.h,identical,c3a4455fa750cd552309ebaa0591c6eeda1872dbb9046ae7f22782c52d3fc43a,c3a4455fa750cd552309ebaa0591c6eeda1872dbb9046ae7f22782c52d3fc43a,,,,,,,,,,
himos.h,identical,544061b091bdcd48dd16f9a48eab60162c3ef77e2e689e90dd0c6845eb2cba12,544061b091bdcd48dd16f9a48eab60162c3ef77e2e689e90dd0c6845eb2cba12,,,,,,,,,,
hist.h,identical,9c10c87ccf745cbf27ba2d8aff73e34e4d96855d04e800fa23de6078b33f03e1,9c10c87ccf745cbf27ba2d8aff73e34e4d96855d04e800fa23de6078b33f03e1,,,,,,,,,,
hrsc2isis.h,identical,67645f453ba8decf64795e70c5ec39b32b9378e8acd11b4113c6ed0ce4077925,67645f453ba8decf64795e70c5ec39b32b9378e8acd11b4113c6ed0ce4077925,,,,,,,,,,
hyb2onc2isis.h,identical,fca5d14190934a98d4851f5a885745ac9ecd6e019d8addb32584689b48197041,fca5d14190934a98d4851f5a885745ac9ecd6e019d8addb32584689b48197041,,,,,,,,,,
iTime.h,identical,6063dc85b37e9eca61827b7d08825d1c55e92fc97e5cbdf92216c1ecd8400087,6063dc85b37e9eca61827b7d08825d1c55e92fc97e5cbdf92216c1ecd8400087,,,"QString
iTime",,,,,,,
image_io.h,identical,9d6ccda86a963bba8835131c2930750245031d12a164a83f7958eecc75072e95,9d6ccda86a963bba8835131c2930750245031d12a164a83f7958eecc75072e95,,,image_header,,,,,,,
importUtils.h,identical,4d68de5052023028542e41b5e2f99e579f479ceb48f2414d32c5a1cef30d77ae,4d68de5052023028542e41b5e2f99e579f479ceb48f2414d32c5a1cef30d77ae,,,,,,,,,,
initBlock.h,identical,5c769fcb81a949834cc48202743fc5da67809ed6a53c5b87aed23f540842b1ae,5c769fcb81a949834cc48202743fc5da67809ed6a53c5b87aed23f540842b1ae,,,bittree,,,,,,,
invFdct16x16.h,identical,7a0ddfdeba002c086ff6f1a35b98acb8e823beab6ca31a1f5221608c33a469e5,7a0ddfdeba002c086ff6f1a35b98acb8e823beab6ca31a1f5221608c33a469e5,,,,,,,,,,
invFwht16x16.h,identical,f4a5e6746143674a6e25fb5820822321567fe169c46a2603111c5a7acd468c57,f4a5e6746143674a6e25fb5820822321567fe169c46a2603111c5a7acd468c57,,,,,,,,,,
isis2ascii.h,identical,cf6f1b25c2d1f1748b81ca5c7e2dba924d04ab8eb432d93b984abc58eabfa234,cf6f1b25c2d1f1748b81ca5c7e2dba924d04ab8eb432d93b984abc58eabfa234,,,,,,,,,,
isis2pds.h,identical,0c739b639fd957ff3af3c004a3b9b18453e0081eb3dd00d536b8c9b83d2f117d,0c739b639fd957ff3af3c004a3b9b18453e0081eb3dd00d536b8c9b83d2f117d,,,,,,,,,,
isis2std.h,identical,00d51769be98ecbb59ce241e56af37b7faca5716384f2a9d71ccce032955eda3,00d51769be98ecbb59ce241e56af37b7faca5716384f2a9d71ccce032955eda3,,,,,,,,,,
isisdataeval.h,identical,e47e943237e1036a106c00ac8cce51ff95d8de6dac7c7c8314d9626184e3c9f0,e47e943237e1036a106c00ac8cce51ff95d8de6dac7c7c8314d9626184e3c9f0,,,,,,,,,,
isisexport.h,identical,594e008ebe234ee4d938965781d36211bfb372122df77c81c7eb6d121e5d56ee,594e008ebe234ee4d938965781d36211bfb372122df77c81c7eb6d121e5d56ee,,,,,,,,,,
isisimport.h,identical,90b7231a24bac530dab34bcab72944e34ceb5f5812adfe9a602d60ddaf84c2b6,90b7231a24bac530dab34bcab72944e34ceb5f5812adfe9a602d60ddaf84c2b6,,,,,,,,,,
isisminer.h,identical,f9e43984e951c9c4644af14e4edc7159dcadd72de7fb33215bad2a329534b569,f9e43984e951c9c4644af14e4edc7159dcadd72de7fb33215bad2a329534b569,,,,,,,,,,
jigsaw.h,identical,83066b75f9f94aa292b201bc37473235e6187b373b556996d0329965f99d14f5,83066b75f9f94aa292b201bc37473235e6187b373b556996d0329965f99d14f5,,,,,,,,,,
jitterfit.h,identical,465c38f1ec92442a296f6f1850e920f871cbf7c695290167db6bd7d9053ca839,465c38f1ec92442a296f6f1850e920f871cbf7c695290167db6bd7d9053ca839,,,,,,,,,,
jpeg_c.h,identical,b993b8289b596d3ae8e2d48fb7ffbd8c0e29b938b255b52ec203a1518b7afee9,b993b8289b596d3ae8e2d48fb7ffbd8c0e29b938b255b52ec203a1518b7afee9,,,"BitStreamDef
ByteStreamDef",,,FmodeDef,,,,
kaguyami2isis.h,identical,14c07404315ab561a37a9f12bb59fe8d61b71dacab102cea2886abf32dd02d69,14c07404315ab561a37a9f12bb59fe8d61b71dacab102cea2886abf32dd02d69,,,,,,,,,,
kaguyatc2isis.h,identical,db94152ac00e82d36c43c83ecc440c944fc90c193576f60c37550b88f3001128,db94152ac00e82d36c43c83ecc440c944fc90c193576f60c37550b88f3001128,,,,,,,,,,
kerneldbgen.h,identical,6a84a2a5beb67972e27f738eb9c1d0538aa71d67398727cc129317a2eeab5f18,6a84a2a5beb67972e27f738eb9c1d0538aa71d67398727cc129317a2eeab5f18,,,,,,,,,,
leisa2isis.h,identical,d727ab9d7b1ba31f4257e3f7d7b0fbc8a3d11ab4f18b45b7e1c9fc466a1e6df7,d727ab9d7b1ba31f4257e3f7d7b0fbc8a3d11ab4f18b45b7e1c9fc466a1e6df7,,,,,,,,,,
lo2isis.h,identical,aa4bd51934e7189e31ed0288faf3f72287b7dcf9b4136c30f63f791e3a5e1181,aa4bd51934e7189e31ed0288faf3f72287b7dcf9b4136c30f63f791e3a5e1181,,,,,,,,,,
lorri2isis.h,identical,39d862102bd98ffb3a2f7b9452996969508cc360e0c21e4866541b9f6689bf1e,39d862102bd98ffb3a2f7b9452996969508cc360e0c21e4866541b9f6689bf1e,,,,,,,,,,
lrolola2isis.h,identical,67c1559f8f03d57321a0b3dbd936e86f3b21c8f1b426c2d64f0d3a2e481b16a0,67c1559f8f03d57321a0b3dbd936e86f3b21c8f1b426c2d64f0d3a2e481b16a0,,,,,,,,,,
lronac2isis.h,identical,3444020f9ccf0f993f9885da6e487de173354f952cf2604b86d9b502558818b4,3444020f9ccf0f993f9885da6e487de173354f952cf2604b86d9b502558818b4,,,,,,,,,,
lronac2pds.h,identical,a6dca868cdb4f982d1d8034eca701a0f136a4556b605c5f7005e934aa237566e,a6dca868cdb4f982d1d8034eca701a0f136a4556b605c5f7005e934aa237566e,,,,,,,,,,
lronaccal.h,identical,07e9b8c38a2458a8925f74f3d3d1c35e871a56c249f65fc997210d361c36c582,07e9b8c38a2458a8925f74f3d3d1c35e871a56c249f65fc997210d361c36c582,,,,,,,,,,
lronacpho.h,identical,fcf6ff706d6a8bc1d964eb4daaa0fb517a8260444e1320ceef61409416108dea,fcf6ff706d6a8bc1d964eb4daaa0fb517a8260444e1320ceef61409416108dea,,,,,,,,,,
lrowac2isis.h,identical,8ed99f6f4e1c4cf7e1e8c8a5531a57da44b24523d115f35d0e803d7e1a84c9ae,8ed99f6f4e1c4cf7e1e8c8a5531a57da44b24523d115f35d0e803d7e1a84c9ae,,,,,,,,,,
lrowac2pds.h,identical,0ee47ad555a21185915767eb18f04bbe6c5641929928f6df52d92862d1257f08,0ee47ad555a21185915767eb18f04bbe6c5641929928f6df52d92862d1257f08,,,,,,,,,,
lrowaccal.h,identical,6242c47b0333e75a6336aa610d359eac1f3ed2664b7d23b03e2b9ef3c90ddb25,6242c47b0333e75a6336aa610d359eac1f3ed2664b7d23b03e2b9ef3c90ddb25,,,,,,,,,,
lrowacphomap.h,identical,8f88ee15df361567bdbac02cce17d65fed131e680382eafa0352ab11dc97f062,8f88ee15df361567bdbac02cce17d65fed131e680382eafa0352ab11dc97f062,,,,,,,,,,
map2cam.h,identical,4bed58bdb3d754d6ebb47a804a7bb86b3b3c7eddb84842197c0703ba9edf31ff,4bed58bdb3d754d6ebb47a804a7bb86b3b3c7eddb84842197c0703ba9edf31ff,,,map2cam,,,,,,,
map2map.h,identical,aff4cf15dc54b937d50b57edcd7c4d6e41a250fef34116c49888833532076137,aff4cf15dc54b937d50b57edcd7c4d6e41a250fef34116c49888833532076137,,,Map2map,,,,,,,
mapmos.h,identical,1f7b44266ff1651b0aa4b3fd46750ae76dbab21809f8d408d1f12739344db856,1f7b44266ff1651b0aa4b3fd46750ae76dbab21809f8d408d1f12739344db856,,,,,,,,,,
mappt.h,identical,e92ebae47286c403ac931aa0a5aca4a2a41900134234c4f61f007405ee875ae0,e92ebae47286c403ac931aa0a5aca4a2a41900134234c4f61f007405ee875ae0,,,,,,,,,,
maptrim.h,identical,bb9c7a157db139e798d63fba9d98bd438f64b046af4ec6a0ae8110ddc379a355,bb9c7a157db139e798d63fba9d98bd438f64b046af4ec6a0ae8110ddc379a355,,,,,,,,,,
marci2isis.h,identical,20ead03aac7627d1afdb6a431ba10e4ddefab3e2f20d3844033848dfb42cb044,20ead03aac7627d1afdb6a431ba10e4ddefab3e2f20d3844033848dfb42cb044,,,,,,,,,,
marcical.h,identical,c3a1bfe84ff1286790cf800649fb3d0b8e362d7a0605f02c2c71f1af987dc289,c3a1bfe84ff1286790cf800649fb3d0b8e362d7a0605f02c2c71f1af987dc289,,,,,,,,,,
marciflip.h,identical,bb5788762627f599384726e6f4857b8787c55aa1d108649ec4d7745bd053f501,bb5788762627f599384726e6f4857b8787c55aa1d108649ec4d7745bd053f501,,,,,,,,,,
md5.h,identical,789e51faed216b9795e2ffd93096249ce8322ba5dbe21310701ab041053084f0,789e51faed216b9795e2ffd93096249ce8322ba5dbe21310701ab041053084f0,,,MD5,,,,,,,
md5wrapper.h,identical,b33485cd258b27de23e967f3a11e088a1fb813d6566ab1ff56be2455804cafd6,b33485cd258b27de23e967f3a11e088a1fb813d6566ab1ff56be2455804cafd6,,,"MD5
md5wrapper",,,,,,,
mimap2isis.h,identical,d3f3cb2e09d5bd0cea2387eb826ec62768d8bc115c0760709239fc7209429be9,d3f3cb2e09d5bd0cea2387eb826ec62768d8bc115c0760709239fc7209429be9,,,,,,,,,,
moccal.h,identical,9b1227e20843d542bedc123c6b48242ee23f84f4564c6a4a79bc448a2fb01869,9b1227e20843d542bedc123c6b48242ee23f84f4564c6a4a79bc448a2fb01869,,,,,,,,,,
mocuncompresslimits.h,identical,13daf883c2065ede0f8845415886317e0bed38f64b85d15c6eb9ec75904e14d5,13daf883c2065ede0f8845415886317e0bed38f64b85d15c6eb9ec75904e14d5,,,,,,,,,,
mocxtrack.h,identical,af791054b4a4c472225f5ccf9edd1ebf6b988c5da3eea12a427d7d7e0c0549da,af791054b4a4c472225f5ccf9edd1ebf6b988c5da3eea12a427d7d7e0c0549da,,,moc_xts_table,,,,,,,
mosrange.h,identical,c18d84ee1e33f09bfc6412c7ddf22c1db3c21fe677f4b0cc624d5386d24e5308,c18d84ee1e33f09bfc6412c7ddf22c1db3c21fe677f4b0cc624d5386d24e5308,,,,,,,,,,
msdp.h,identical,8aa7be3b8b768e88e2a80cc6a819f032a589037805eb29d3a329b311205d47b1,8aa7be3b8b768e88e2a80cc6a819f032a589037805eb29d3a329b311205d47b1,,,msdp_header,,,,,,,
msi2isis.h,identical,dd4072353a0ca9e07b85b3bfe1868e9c51923e0e46fd65b03ecc3ee3a1245471,dd4072353a0ca9e07b85b3bfe1868e9c51923e0e46fd65b03ecc3ee3a1245471,,,,,,,,,,
mvic2isis.h,identical,733a1e382809fc81dd023101c0803f30f5579f27ecd44a76147bcea5c49e4730,733a1e382809fc81dd023101c0803f30f5579f27ecd44a76147bcea5c49e4730,,,,,,,,,,
nextValue.h,identical,910304d15ca672ed130d60475331daf530a0dd476c9474afc89f2ee29efb967a,910304d15ca672ed130d60475331daf530a0dd476c9474afc89f2ee29efb967a,,,,,,,,,,
nocam2map.h,identical,1ddb7aca317b502c3cda027acb286135a2ba48323bdbcfd15e5db25f0d1b39f8,1ddb7aca317b502c3cda027acb286135a2ba48323bdbcfd15e5db25f0d1b39f8,,,"Cube
LeastSquares
NoCam2Map
TProjection",,,,,,,
noproj.h,identical,fcbfeac3e7a237ccc75b65bc8be370b5a7f1779ff39d115fbd434a37acc9af0c,fcbfeac3e7a237ccc75b65bc8be370b5a7f1779ff39d115fbd434a37acc9af0c,,,,,,,,,,
noseam.h,identical,40da4c2bdffe592af459e0f368ff14359c13205c8af3ae166d082b063d29ff9d,40da4c2bdffe592af459e0f368ff14359c13205c8af3ae166d082b063d29ff9d,,,,,,,,,,
ocams2isis.h,added,,e3364f6989a3fbdfa7caf396d60b489134089a7dbfce123e846daf449666f27e,,,,,,,"extern void ocams2isis(FileName&fitsFileName,UserInterface&ui);
extern void ocams2isis(UserInterface&ui);",,,
overlapstats.h,identical,dc0b8fae59a0f7a77de25539736316f6b966c85c68055bf222c3601ed6305afd,dc0b8fae59a0f7a77de25539736316f6b966c85c68055bf222c3601ed6305afd,,,,,,,,,,
pds.h,identical,c4edafd62d1767cb476844bd012c3cf28ef384b540f8ffa2e903d967d042809f,c4edafd62d1767cb476844bd012c3cf28ef384b540f8ffa2e903d967d042809f,,,,,,,,,,
pds2isis.h,identical,44a0dba26d33e1029c66a3a86256dfff07289475b7cdccf5552fbf5e9607d5fd,44a0dba26d33e1029c66a3a86256dfff07289475b7cdccf5552fbf5e9607d5fd,,,,,,,,,,
phocube.h,identical,1f93a363efe4423d8f5174a687939530cf7bc2eb074fcb547db7514ecce62d94,1f93a363efe4423d8f5174a687939530cf7bc2eb074fcb547db7514ecce62d94,,,,,,,,,,
photomet.h,identical,2e9bde6fec6c2292b0063d0e66417d6988208157a0403e45b90dd5759128fc82,2e9bde6fec6c2292b0063d0e66417d6988208157a0403e45b90dd5759128fc82,,,,,,,,,,
photrim.h,identical,e1573a129702abe138d2423481afce960568056f07f614676e7efed9ded550c7,e1573a129702abe138d2423481afce960568056f07f614676e7efed9ded550c7,,,,,,,,,,
pixel2map.h,identical,cb0353d36399eef8db0500dd4d160c76aaf95e3b0575f38a9243d2f8042c652e,cb0353d36399eef8db0500dd4d160c76aaf95e3b0575f38a9243d2f8042c652e,,,,,,,,,,
pointreg.h,identical,029a5767f034040da3b2792cd8356b9db30d2773d7caeb8a310b2e1f0e925c23,029a5767f034040da3b2792cd8356b9db30d2773d7caeb8a310b2e1f0e925c23,,,,,,,,,,
predCompCommon.h,identical,6b38872baed1af2dd84d37eba5bd17cf25549562e7e2b34211e3ee636ed90a6e,6b38872baed1af2dd84d37eba5bd17cf25549562e7e2b34211e3ee636ed90a6e,,,,,,,,,,
predDecompCommon.h,identical,9c98816a129aaf2db90737bcff6bbb74d6d0516c76765ea020a654390f6d342a,9c98816a129aaf2db90737bcff6bbb74d6d0516c76765ea020a654390f6d342a,,,,,,,,,,
predcode.h,identical,93957d09b1b0e22b941bf76186d4eb8d298e968ce3b656196d94f98c7401c98a,93957d09b1b0e22b941bf76186d4eb8d298e968ce3b656196d94f98c7401c98a,,,,,,,,,,
predictiveDecompressor.h,identical,db3f7e441b25d6f94edc09c9e7bc8fb5e3887d59b8af21f7a487324033eac0a6,db3f7e441b25d6f94edc09c9e7bc8fb5e3887d59b8af21f7a487324033eac0a6,,,,,,,,,,
readBits.h,identical,4f00dc020806c8437ad98a0423bbdc14e7cc63e594426211b6f453131ded0d5d,4f00dc020806c8437ad98a0423bbdc14e7cc63e594426211b6f453131ded0d5d,,,bitStruct,,,,,,,
readBlock.h,identical,a38f758921f3660c8acbed44a95dfe357f7d45941cba2e790602276374d79434,a38f758921f3660c8acbed44a95dfe357f7d45941cba2e790602276374d79434,,,,,,,,,,
readCoef.h,identical,e6b6d596ab19656b1b5cad6f858ef338204ebf7d64f3d9bd1edc447b4c3bd853,e6b6d596ab19656b1b5cad6f858ef338204ebf7d64f3d9bd1edc447b4c3bd853,,,,,,,,,,
readGroups.h,identical,26bfa3cb2e64fac71e4742ff6323f13bd35f2a32dcff40753bcf37a206197559,26bfa3cb2e64fac71e4742ff6323f13bd35f2a32dcff40753bcf37a206197559,,,,,,,,,,
reduce_app.h,identical,7deaa8c1265f49f7b53186e3968a5143992c8553f3c5a7baae5650cf34b7958c,7deaa8c1265f49f7b53186e3968a5143992c8553f3c5a7baae5650cf34b7958c,,,,,,,,,,
reorder.h,identical,79ea0d97dabc028c428a462b468d9373ffbda33f42cc723c9785db12bc7a1efe,79ea0d97dabc028c428a462b468d9373ffbda33f42cc723c9785db12bc7a1efe,,,,,,,,,,
reorder.static.h,identical,49250315df12d58958fb1f47fbf22e56d82f9ce9888e33524c1ee7df93c3dd21,49250315df12d58958fb1f47fbf22e56d82f9ce9888e33524c1ee7df93c3dd21,,,,,,,,,,
