Priority Rank,Suggested Priority,Priority Reason,Class,Module Category,Generated CSV,Todo Status,Class Symbol Status,Y Count,N Count,Partial Count,Open Items,Total Items,Completion Percent,Source,Binding,Class Note
1,High,"Not exported yet, but the class looks small enough for a quick win",UvvisCamera,Clementine,clementine_uvvis_camera_methods.csv,未转换,N,0,6,0,6,6,0.00,reference/upstream_isis/src/clementine/objs/UvvisCamera/UvvisCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",ClipperWacFcCamera,Clipper,clipper_clipper_wac_fc_camera_methods.csv,未转换,N,0,6,0,6,6,0.00,reference/upstream_isis/src/clipper/objs/ClipperWacFcCamera/ClipperWacFcCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",SsiCamera,Galileo,galileo_ssi_camera_methods.csv,未转换,N,0,6,0,6,6,0.00,reference/upstream_isis/src/galileo/objs/SsiCamera/SsiCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",JP2Encoder,High Level Cube I/O,base_jp2_encoder_methods.csv,已转换,N,0,6,0,6,6,0.00,isis/src/base/objs/JP2Encoder/JP2Encoder.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,已在高层 cube io 绑定中导出
1,High,"Not exported yet, but the class looks small enough for a quick win",TiffImporter,High Level Cube I/O,base_tiff_importer_methods.csv,未转换,N,0,6,0,6,6,0.00,isis/src/base/objs/TiffImporter/TiffImporter.h,N/A,
1,High,Already exported in Python with full small-class coverage,OriginalXmlLabel,Low Level Cube I/O,base_original_xml_label_methods.csv,已转换,Y,6,0,0,0,6,100.00,reference/upstream_isis/src/base/objs/OriginalXmlLabel/OriginalXmlLabel.h,src/bind_low_level_cube_io.cpp,2026-04-09 已在 src/bind_low_level_cube_io.cpp 暴露 blob/XML round-trip 与 Python-friendly XML string access；focused 单测在 tests/unitTest/low_level_cube_io_unit_test.py；smoke 已补符号
1,High,"Not exported yet, but the class looks small enough for a quick win",HiLineTimeEqn,Mars Reconnaissance Orbiter,mro_hi_line_time_eqn_methods.csv,未转换,N,0,6,0,6,6,0.00,isis/src/mro/objs/HiCal/HiCalUtil.h,N/A,抽象基类/纯虚接口
1,High,"Stable local wrapper now exposes the class while preserving upstream file and stream parsing behavior",FileList,Parsing,base_file_list_methods.csv,已转换,Y,6,0,0,0,6,100.00,reference/upstream_isis/src/base/objs/FileList/FileList.h,src/base/bind_base_support.cpp,2026-04-09 已在 src/base/bind_base_support.cpp 通过稳定 wrapper 暴露 read/write、read_from_string/to_string 与基础容器 helper；focused 单测在 tests/unitTest/support_unit_test.py；smoke 已补符号
1,High,Already exported in Python with a small remaining API gap,PvlFormatPds,Parsing,base_pvl_format_pds_methods.csv,已转换,Y,5,1,0,1,6,83.33,reference/upstream_isis/src/base/objs/PvlFormatPds/PvlFormatPds.h,src/base/bind_base_pvl.cpp,2026-04-09 已在 src/base/bind_base_pvl.cpp 继承 PvlFormat 暴露 PDS-specific 格式化接口
1,High,"Not exported yet, but the class looks small enough for a quick win",RadarSlantRangeMap,"Spice, Instruments, and Cameras",base_radar_slant_range_map_methods.csv,未转换,N,0,6,0,6,6,0.00,isis/src/base/objs/RadarSlantRangeMap/RadarSlantRangeMap.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",ApolloMetricCamera,Apollo,apollo_apollo_metric_camera_methods.csv,未转换,N,0,7,0,7,7,0.00,reference/upstream_isis/src/apollo/objs/ApolloMetricCamera/ApolloMetricCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",VimsCamera,Cassini,cassini_vims_camera_methods.csv,未转换,N,0,7,0,7,7,0.00,reference/upstream_isis/src/cassini/objs/VimsCamera/VimsCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",BundleImage,Control Networks,control_bundle_image_methods.csv,已转换,N,0,7,0,7,7,0.00,isis/src/control/objs/BundleUtilities/BundleImage.h,isis_pybind_standalone/src/control/bind_control_core.cpp,2026-03-21 已在 bind_control_core.cpp 暴露相机/序列号/文件名基础接口
1,High,"Not exported yet, but the class looks small enough for a quick win",BundleLidarPointVector,Control Networks,control_bundle_lidar_point_vector_methods.csv,未转换,N,0,7,0,7,7,0.00,isis/src/control/objs/BundleUtilities/BundleLidarPointVector.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,
1,High,"Not exported yet, but the class looks small enough for a quick win",Enlarge,Geometry,base_enlarge_methods.csv,已转换,N,0,7,0,7,7,0.00,isis/src/base/objs/Enlarge/Enlarge.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,已在 bind_base_geometry.cpp 暴露
1,High,"Not exported yet, but the class looks small enough for a quick win",QtExporter,High Level Cube I/O,base_qt_exporter_methods.csv,未转换,N,0,7,0,7,7,0.00,isis/src/base/objs/QtExporter/QtExporter.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",JunoCamera,Juno,juno_juno_camera_methods.csv,未转换,N,0,7,0,7,7,0.00,reference/upstream_isis/src/juno/objs/JunoCamera/JunoCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",HiLab,Mars Reconnaissance Orbiter,mro_hi_lab_methods.csv,未转换,N,0,7,0,7,7,0.00,isis/src/mro/objs/HiLab/HiLab.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",RollingShutterCameraDetectorMap,"Spice, Instruments, and Cameras",base_rolling_shutter_camera_detector_map_methods.csv,未转换,N,0,7,0,7,7,0.00,isis/src/base/objs/RollingShutterCameraDetectorMap/RollingShutterCameraDetectorMap.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",SpacecraftPosition,"Spice, Instruments, and Cameras",base_spacecraft_position_methods.csv,未转换,N,0,7,0,7,7,0.00,isis/src/base/objs/Spice/SpacecraftPosition.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",VariableLineScanCameraDetectorMap,"Spice, Instruments, and Cameras",base_variable_line_scan_camera_detector_map_methods.csv,未转换,N,0,7,0,7,7,0.00,isis/src/base/objs/VariableLineScanCameraDetectorMap/VariableLineScanCameraDetectorMap.h,N/A,
1,High,Already exported in Python with a small remaining API gap,Displacement,Utility,base_displacement_methods.csv,已转换,Y,2,8,0,8,10,20.00,isis/src/base/objs/Displacement/Displacement.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,
1,High,"Not exported yet, but the class looks small enough for a quick win",BundleObservationVector,Control Networks,control_bundle_observation_vector_methods.csv,未转换,N,0,8,0,8,8,0.00,isis/src/control/objs/BundleUtilities/BundleObservationVector.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,
1,High,"Not exported yet, but the class looks small enough for a quick win",LowPassFilter,Mars Reconnaissance Orbiter,mro_low_pass_filter_methods.csv,未转换,N,0,8,0,8,8,0.00,isis/src/mro/objs/HiCal/LowPassFilter.h,N/A,抽象基类/纯虚接口
1,High,"Not exported yet, but the class looks small enough for a quick win",SplineFill,Mars Reconnaissance Orbiter,mro_spline_fill_methods.csv,未转换,N,0,8,0,8,8,0.00,isis/src/mro/objs/HiCal/SplineFill.h,N/A,抽象基类/纯虚接口
1,High,Already exported in Python with a small remaining API gap,PvlToPvlTranslationManager,Parsing,base_pvl_to_pvl_translation_manager_methods.csv,已转换,Y,7,1,0,1,8,87.50,reference/upstream_isis/src/base/objs/PvlToPvlTranslationManager/PvlToPvlTranslationManager.h,src/base/bind_base_pvl.cpp,2026-04-09 已在 src/base/bind_base_pvl.cpp 暴露 4 构造函数/translate/auto_translate/input_has_keyword/set_label
1,High,Already exported in Python with a small remaining API gap,PvlTranslationTable,Parsing,base_pvl_translation_table_methods.csv,已转换,Y,14,2,0,2,16,87.50,reference/upstream_isis/src/base/objs/PvlTranslationTable/PvlTranslationTable.h,src/base/bind_base_pvl.cpp,2026-04-09 已在 src/base/bind_base_pvl.cpp 完成核心方法绑定
1,High,"Not exported yet, but the class looks small enough for a quick win",PolygonSeeder,Pattern Matching,base_polygon_seeder_methods.csv,未转换,N,0,8,0,8,8,0.00,isis/src/base/objs/PolygonSeeder/PolygonSeeder.h,N/A,抽象基类/纯虚接口
1,High,"Not exported yet, but the class looks small enough for a quick win",Quaternion,"Spice, Instruments, and Cameras",base_quaternion_methods.csv,未转换,N,0,8,0,8,8,0.00,isis/src/base/objs/Quaternion/Quaternion.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",RadarPulseMap,"Spice, Instruments, and Cameras",base_radar_pulse_map_methods.csv,未转换,N,0,8,0,8,8,0.00,isis/src/base/objs/RadarPulseMap/RadarPulseMap.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",FourierTransform,Statistics,base_fourier_transform_methods.csv,已转换,Y,8,0,0,0,8,100.00,isis/src/base/objs/FourierTransform/FourierTransform.h,src/base/bind_base_math.cpp,2026-04-10 已在 src/base/bind_base_math.cpp 暴露 transform/inverse/helper 方法；focused 单测在 tests/unitTest/math_unit_test.py
1,High,Fully exported in Python with complete API coverage,PrincipalComponentAnalysis,Statistics,base_principal_component_analysis_methods.csv,已转换,Y,8,0,0,0,8,100.00,isis/src/base/objs/PrincipalComponentAnalysis/PrincipalComponentAnalysis.h,src/base/bind_base_math.cpp,
1,High,Already exported in Python with a small remaining API gap,ControlNetValidMeasure,Control Networks,control_control_net_valid_measure_methods.csv,已转换,Y,25,9,0,9,34,73.53,isis/src/control/objs/ControlNetValidMeasure/ControlNetValidMeasure.h,src/control/bind_control_core.cpp,2026-04-08 已在 bind_control_core.cpp 暴露稳定配置/查询方法簇（构造/parse/阈值 getter/valid_* helper）；ValidStandardOptions 与 edge/camera 几何接口后续补
1,High,Already exported in Python with a small remaining API gap,ProcessByTile,High Level Cube I/O,base_process_by_tile_methods.csv,已转换,Y,5,9,0,9,14,35.71,isis/src/base/objs/ProcessByTile/ProcessByTile.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,流程/回调接口较多
1,High,Already exported in Python with a small remaining API gap,ProcessBySample,High Level Cube I/O,base_process_by_sample_methods.csv,已转换,Y,4,9,0,9,13,30.77,isis/src/base/objs/ProcessBySample/ProcessBySample.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,流程/回调接口较多
1,High,Already exported in Python with a small remaining API gap,Pvl,Parsing,base_pvl_methods.csv,已转换,Y,2,9,0,9,11,18.18,isis/src/base/objs/Pvl/Pvl.h,isis_pybind_standalone/src/base/bind_base_pvl.cpp,
1,High,Already exported in Python with a small remaining API gap,LineScanCameraDetectorMap,"Spice, Instruments, and Cameras",base_line_scan_camera_detector_map_methods.csv,已转换,Y,1,9,0,9,10,10.00,isis/src/base/objs/LineScanCameraDetectorMap/LineScanCameraDetectorMap.h,isis_pybind_standalone/src/bind_camera_maps.cpp; isis_pybind_standalone/src/bind_camera_hierarchy.cpp; isis_pybind_standalone/src/mgs/bind_mgs_utilities.cpp,第七批已补基础单测（独立构造/时间参数）
1,High,"Not exported yet, but the class looks small enough for a quick win",Interpolator,Geometry,base_interpolator_methods.csv,已转换,N,0,9,0,9,9,0.00,isis/src/base/objs/Interpolator/Interpolator.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,已在 bind_base_geometry.cpp 暴露
1,High,"Not exported yet, but the class looks small enough for a quick win",LoadCSV,Mars Reconnaissance Orbiter,mro_load_csv_methods.csv,未转换,N,0,9,0,9,9,0.00,isis/src/mro/objs/HiCal/LoadCSV.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",ImageOverlapSet,Pattern Matching,base_image_overlap_set_methods.csv,未转换,N,0,9,0,9,9,0.00,isis/src/base/objs/ImageOverlapSet/ImageOverlapSet.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",PushFrameCameraCcdLayout,"Spice, Instruments, and Cameras",base_push_frame_camera_ccd_layout_methods.csv,未转换,N,0,9,0,9,9,0.00,isis/src/base/objs/PushFrameCameraCcdLayout/PushFrameCameraCcdLayout.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",CubeStretch,Utility,base_cube_stretch_methods.csv,已转换,N,0,9,0,9,9,0.00,isis/src/base/objs/CubeStretch/CubeStretch.h,isis_pybind_standalone/src/base/bind_base_filters.cpp,2026-03-26 已在 bind_base_filters.cpp 暴露构造/元数据/相等比较接口并补充单测
1,High,Already exported in Python with a small remaining API gap,ControlMeasureLogData,Control Networks,control_control_measure_log_data_methods.csv,已转换,Y,2,10,0,10,12,16.67,isis/src/control/objs/ControlMeasureLogData/ControlMeasureLogData.h,isis_pybind_standalone/src/control/bind_control_core.cpp,Qt 类型/信号槽较多；控制网对象关联紧密，需处理拷贝/引用语义
1,High,Already exported in Python with a small remaining API gap,Longitude,Utility,base_longitude_methods.csv,已转换,Y,2,10,0,10,12,16.67,isis/src/base/objs/Longitude/Longitude.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,
1,High,Already exported in Python with a small remaining API gap,ProjectionFactory,Map Projection,base_projection_factory_methods.csv,已转换,Y,1,10,0,10,11,9.09,isis/src/base/objs/ProjectionFactory/ProjectionFactory.h,isis_pybind_standalone/src/base/bind_base_projection.cpp,工厂类，静态创建接口较多；基础单测已补
1,High,Already exported in Python with a small remaining API gap,SimpleCylindrical,Map Projection,base_simple_cylindrical_methods.csv,已转换,Y,1,10,0,10,11,9.09,isis/src/base/objs/SimpleCylindrical/SimpleCylindrical.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,第四批已补单测（构造/坐标互转/mapping 导出）
1,High,"Not exported yet, but the class looks small enough for a quick win",ApolloPanoramicDetectorMap,Apollo,apollo_apollo_panoramic_detector_map_methods.csv,未转换,N,0,10,0,10,10,0.00,reference/upstream_isis/src/apollo/objs/ApolloPanoramicCamera/ApolloPanoramicDetectorMap.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",ProcessPolygons,High Level Cube I/O,base_process_polygons_methods.csv,未转换,N,0,10,0,10,10,0.00,isis/src/base/objs/ProcessPolygons/ProcessPolygons.h,N/A,流程/回调接口较多
1,High,"Not exported yet, but the class looks small enough for a quick win",Robinson,Map Projection,base_robinson_methods.csv,已转换,N,0,10,0,10,10,0.00,isis/src/base/objs/Robinson/Robinson.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,"Not exported yet, but the class looks small enough for a quick win",Sinusoidal,Map Projection,base_sinusoidal_methods.csv,已转换,N,0,10,0,10,10,0.00,isis/src/base/objs/Sinusoidal/Sinusoidal.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,"Not exported yet, but the class looks small enough for a quick win",TransverseMercator,Map Projection,base_transverse_mercator_methods.csv,已转换,N,0,10,0,10,10,0.00,isis/src/base/objs/TransverseMercator/TransverseMercator.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,"Not exported yet, but the class looks small enough for a quick win",UpturnedEllipsoidTransverseAzimuthal,Map Projection,base_upturned_ellipsoid_transverse_azimuthal_methods.csv,已转换,N,0,10,0,10,10,0.00,isis/src/base/objs/UpturnedEllipsoidTransverseAzimuthal/UpturnedEllipsoidTransverseAzimuthal.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,"Not exported yet, but the class looks small enough for a quick win",BundleLidarRangeConstraint,Control Networks,control_bundle_lidar_range_constraint_methods.csv,未转换,N,0,11,0,11,11,0.00,isis/src/control/objs/BundleUtilities/BundleLidarRangeConstraint.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,
1,High,"Not exported yet, but the class looks small enough for a quick win",ImageOverlap,Control Networks,base_image_overlap_methods.csv,未转换,N,0,11,0,11,11,0.00,isis/src/base/objs/ImageOverlap/ImageOverlap.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",MeasureValidationResults,Control Networks,control_measure_validation_results_methods.csv,已转换,N,0,11,0,11,11,0.00,isis/src/control/objs/ControlNetValidMeasure/MeasureValidationResults.h,isis_pybind_standalone/src/control/bind_control_core.cpp,2026-03-21 已在 bind_control_core.cpp 暴露验证状态/失败消息/字符串格式化接口
1,High,"Not exported yet, but the class looks small enough for a quick win",LambertConformal,Map Projection,base_lambert_conformal_methods.csv,已转换,N,0,11,0,11,11,0.00,isis/src/base/objs/LambertConformal/LambertConformal.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,"Not exported yet, but the class looks small enough for a quick win",Mollweide,Map Projection,base_mollweide_methods.csv,已转换,N,0,11,0,11,11,0.00,isis/src/base/objs/Mollweide/Mollweide.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,"Not exported yet, but the class looks small enough for a quick win",Orthographic,Map Projection,base_orthographic_methods.csv,已转换,N,0,11,0,11,11,0.00,isis/src/base/objs/Orthographic/Orthographic.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,"Not exported yet, but the class looks small enough for a quick win",PointPerspective,Map Projection,base_point_perspective_methods.csv,已转换,N,0,11,0,11,11,0.00,isis/src/base/objs/PointPerspective/PointPerspective.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,"Not exported yet, but the class looks small enough for a quick win",PolarStereographic,Map Projection,base_polar_stereographic_methods.csv,已转换,N,0,11,0,11,11,0.00,isis/src/base/objs/PolarStereographic/PolarStereographic.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,"Not exported yet, but the class looks small enough for a quick win",HiHistory,Mars Reconnaissance Orbiter,mro_hi_history_methods.csv,未转换,N,0,11,0,11,11,0.00,isis/src/mro/objs/HiCal/HiCalTypes.h,N/A,抽象基类/纯虚接口
1,High,Already exported in Python with a small remaining API gap,PvlToken,Parsing,base_pvl_token_methods.csv,已转换,Y,12,0,0,0,12,100.00,reference/upstream_isis/src/base/objs/PvlToken/PvlToken.h,src/base/bind_base_pvl.cpp,2026-04-09 已在 src/base/bind_base_pvl.cpp 完全暴露所有公开方法
1,High,Already exported in Python with a small remaining API gap,PvlToXmlTranslationManager,Parsing,base_pvl_to_xml_translation_manager_methods.csv,已转换,Y,7,4,0,4,11,63.64,reference/upstream_isis/src/base/objs/PvlToXmlTranslationManager/PvlToXmlTranslationManager.h,src/base/bind_base_pvl.cpp,2026-04-09 已在 src/base/bind_base_pvl.cpp 暴露构造函数/translate/input_has_keyword/set_label；QDomDocument 相关方法不暴露
1,High,"Not exported yet, but the class looks small enough for a quick win",EndianSwapper,Utility,base_endian_swapper_methods.csv,已转换,Y,7,4,0,4,11,63.64,isis/src/base/objs/EndianSwapper/EndianSwapper.h,src/base/bind_base_utility.cpp,2026-04-10 已在 src/base/bind_base_utility.cpp 暴露；4个 void* 重载通过 Python bytes 接口适配；ExportFloat/Uint32/LongLong 暂不暴露
1,High,"Not exported yet, but the class looks small enough for a quick win",BundleLidarControlPoint,Control Networks,control_bundle_lidar_control_point_methods.csv,未转换,N,0,12,0,12,12,0.00,isis/src/control/objs/BundleUtilities/BundleLidarControlPoint.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp,
1,High,"Not exported yet, but the class looks small enough for a quick win",ControlNetVersioner,Control Networks,control_control_net_versioner_methods.csv,未转换,N,0,12,0,12,12,0.00,isis/src/control/objs/ControlNetVersioner/ControlNetVersioner.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",LidarControlPoint,Control Networks,control_lidar_control_point_methods.csv,未转换,N,0,12,0,12,12,0.00,isis/src/control/objs/LidarControlPoint/LidarControlPoint.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",JP2Decoder,High Level Cube I/O,base_jp2_decoder_methods.csv,已转换,N,0,12,0,12,12,0.00,isis/src/base/objs/JP2Decoder/JP2Decoder.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,已在高层 cube io 绑定中导出
1,High,"Not exported yet, but the class looks small enough for a quick win",Equirectangular,Map Projection,base_equirectangular_methods.csv,已转换,N,0,12,0,12,12,0.00,isis/src/base/objs/Equirectangular/Equirectangular.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,"Not exported yet, but the class looks small enough for a quick win",Mercator,Map Projection,base_mercator_methods.csv,已转换,N,0,12,0,12,12,0.00,isis/src/base/objs/Mercator/Mercator.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
1,High,Already exported in Python with a small remaining API gap,PvlFormat,Parsing,base_pvl_format_methods.csv,已转换,Y,15,3,0,3,18,83.33,reference/upstream_isis/src/base/objs/PvlFormat/PvlFormat.h,src/base/bind_base_pvl.cpp,2026-04-09 已在 src/base/bind_base_pvl.cpp 完成绑定；KeywordType enum 一并暴露
1,High,Partially exported in Python - key public API exposed,Gruen,Pattern Matching,base_gruen_methods.csv,已转换,Y,5,7,0,0,12,41.67,isis/src/base/objs/Gruen/Gruen.h,src/base/bind_base_pattern.cpp,
2,Medium,"Already exported in Python, but still has a moderate API gap",TableField,Low Level Cube I/O,base_table_field_methods.csv,已转换,Y,2,11,0,11,13,15.38,isis/src/base/objs/TableField/TableField.h,isis_pybind_standalone/src/bind_low_level_cube_io.cpp,需注意内存生命周期与数据视图映射
2,Medium,"Already exported in Python, but still has a moderate API gap",Distance,Utility,base_distance_methods.csv,已转换,Y,2,11,0,11,13,15.38,isis/src/base/objs/Distance/Distance.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,
2,Medium,"Already exported in Python, but still has a moderate API gap",Latitude,Utility,base_latitude_methods.csv,已转换,Y,2,11,0,11,13,15.38,isis/src/base/objs/Latitude/Latitude.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,
2,Medium,"Already exported in Python, but still has a moderate API gap",CameraDistortionMap,"Spice, Instruments, and Cameras",base_camera_distortion_map_methods.csv,已转换,Y,1,11,0,11,12,8.33,isis/src/base/objs/CameraDistortionMap/CameraDistortionMap.h,isis_pybind_standalone/src/bind_camera_maps.cpp; isis_pybind_standalone/src/bind_camera.cpp; isis_pybind_standalone/src/mgs/bind_mgs_utilities.cpp; isis_pybind_standalone/src/mission/bind_mission_cameras.cpp; isis_pybind_standalone/src/lro/bind_lro_utilities.cpp,第七批已补基础单测（局部畸变正反变换）
2,Medium,"Already exported in Python, but still has a moderate API gap",IdealCamera,"Spice, Instruments, and Cameras",base_ideal_camera_methods.csv,已转换,Y,1,11,0,11,12,8.33,isis/src/base/objs/IdealCamera/IdealCamera.h,isis_pybind_standalone/src/bind_camera_hierarchy.cpp,相机模型/Spice 依赖
2,Medium,"Already exported in Python, but still has a moderate API gap",ProcessBySpectra,High Level Cube I/O,base_process_by_spectra_methods.csv,已转换,Y,2,13,0,13,15,13.33,isis/src/base/objs/ProcessBySpectra/ProcessBySpectra.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,抽象基类/纯虚接口；流程/回调接口较多
2,Medium,"Already exported in Python, but still has a moderate API gap",RingCylindrical,Map Projection,base_ring_cylindrical_methods.csv,已转换,Y,1,13,0,13,14,7.14,isis/src/base/objs/RingCylindrical/RingCylindrical.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,第四批已补单测（构造/坐标互转/范围导出）
2,Medium,Not exported yet and has a moderate public API size,ImageExporter,High Level Cube I/O,base_image_exporter_methods.csv,未转换,N,0,13,0,13,13,0.00,isis/src/base/objs/ImageExporter/ImageExporter.h,N/A,抽象基类/纯虚接口
2,Medium,Not exported yet and has a moderate public API size,ProcessGroundPolygons,High Level Cube I/O,base_process_ground_polygons_methods.csv,未转换,N,0,13,0,13,13,0.00,isis/src/base/objs/ProcessGroundPolygons/ProcessGroundPolygons.h,N/A,流程/回调接口较多
2,Medium,Not exported yet and has a moderate public API size,LambertAzimuthalEqualArea,Map Projection,base_lambert_azimuthal_equal_area_methods.csv,已转换,N,0,13,0,13,13,0.00,isis/src/base/objs/LambertAzimuthalEqualArea/LambertAzimuthalEqualArea.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
2,Medium,Not exported yet and has a moderate public API size,ObliqueCylindrical,Map Projection,base_oblique_cylindrical_methods.csv,已转换,N,0,13,0,13,13,0.00,isis/src/base/objs/ObliqueCylindrical/ObliqueCylindrical.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
2,Medium,Not exported yet and has a moderate public API size,Planar,Map Projection,base_planar_methods.csv,已转换,N,0,13,0,13,13,0.00,isis/src/base/objs/Planar/Planar.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,已导出基础投影类型
2,Medium,Not exported yet and has a moderate public API size,RadarGroundMap,"Spice, Instruments, and Cameras",base_radar_ground_map_methods.csv,未转换,N,0,13,0,13,13,0.00,isis/src/base/objs/RadarGroundMap/RadarGroundMap.h,N/A,
2,Medium,Not exported yet and has a moderate public API size,ProcessMapMosaic,High Level Cube I/O,base_process_map_mosaic_methods.csv,未转换,N,0,14,0,14,14,0.00,isis/src/base/objs/ProcessMapMosaic/ProcessMapMosaic.h,N/A,流程/回调接口较多
2,Medium,Not exported yet and has a moderate public API size,StatCumProbDistDynCalc,Statistics,base_stat_cum_prob_dist_dyn_calc_methods.csv,未转换,N,0,14,0,14,14,0.00,isis/src/base/objs/StatCumProbDistDynCalc/StatCumProbDistDynCalc.h,N/A,Qt 类型/信号槽较多
2,Medium,Not exported yet and has a moderate public API size,Column,Utility,base_column_methods.csv,已转换,N,0,14,0,14,14,0.00,isis/src/base/objs/Column/Column.h,isis_pybind_standalone/src/base/bind_base_utility.cpp,2026-03-25 已在 bind_base_utility.cpp 暴露 Column/Align/Type，补充顶层导出并新增约束单测
2,Medium,"Already exported in Python, but still has a moderate API gap",ProcessImportPds,High Level Cube I/O,base_process_import_pds_methods.csv,已转换,Y,2,15,0,15,17,11.76,isis/src/base/objs/ProcessImportPds/ProcessImportPds.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,流程/回调接口较多
2,Medium,"Already exported in Python, but still has a moderate API gap",Matrix,Math,math_matrix_methods.csv,已转换,Y,1,15,0,15,16,6.25,isis/src/base/objs/Matrix/Matrix.h,N/A,2026-03-26 已在 bind_base_math.cpp 暴露构造/矩阵运算/线性代数接口并补充单测
2,Medium,Not exported yet and has a moderate public API size,CsmBundleObservation,Control Networks,control_csm_bundle_observation_methods.csv,未转换,N,0,15,0,15,15,0.00,isis/src/control/objs/CsmBundleObservation/CsmBundleObservation.h,N/A,
2,Medium,Not exported yet and has a moderate public API size,LightTimeCorrectionState,"Spice, Instruments, and Cameras",base_light_time_correction_state_methods.csv,未转换,N,0,15,0,15,15,0.00,isis/src/base/objs/Spice/LightTimeCorrectionState.h,N/A,
2,Medium,"Already exported in Python, but still has a moderate API gap",Table,Low Level Cube I/O,base_table_methods.csv,已转换,Y,2,16,0,16,18,11.11,isis/src/base/objs/Table/Table.h,isis_pybind_standalone/src/bind_low_level_cube_io.cpp,需注意内存生命周期与数据视图映射
